Date,Open,High,Low,Close,Adj Close,Volume
2017-03-31,638.500000,647.500000,636.250000,643.450012,613.968872,2188282
2017-04-03,648.799988,652.500000,640.000000,643.250000,613.778015,1935486
2017-04-05,643.750000,647.000000,634.950012,645.375000,615.805664,3975030
2017-04-06,643.950012,646.950012,637.575012,644.450012,614.923035,1084388
2017-04-07,642.000000,644.875000,634.375000,637.775024,608.553833,1710604
2017-04-10,640.000000,641.424988,633.750000,640.400024,611.058533,1087208
2017-04-11,638.500000,642.900024,635.025024,640.775024,611.416382,1414324
2017-04-12,643.000000,643.000000,634.400024,639.974976,610.653076,1663874
2017-04-13,636.500000,640.849976,634.525024,640.250000,610.915466,1104418
2017-04-17,635.025024,639.224976,632.825012,634.674988,605.595764,2118848
2017-04-18,636.900024,636.900024,629.299988,631.575012,602.637939,1951614
2017-04-19,632.000000,634.450012,626.500000,629.724976,600.872620,1718390
2017-04-20,629.000000,638.500000,629.000000,635.849976,606.717041,1324892
2017-04-21,635.000000,637.325012,627.549988,629.099976,600.276306,1331830
2017-04-24,629.299988,635.500000,629.299988,632.299988,603.329651,1137378
2017-04-25,642.500000,655.450012,639.825012,653.724976,623.773010,11584768
2017-04-26,658.875000,679.799988,657.250000,676.375000,645.385315,5752818
2017-04-27,676.849976,681.849976,666.000000,668.599976,637.966492,2318584
2017-04-28,668.900024,672.599976,658.825012,667.775024,637.179260,1052588
2017-05-02,666.549988,676.375000,663.150024,670.474976,639.755554,1634378
2017-05-03,671.000000,677.099976,666.974976,674.325012,643.429199,1811584
2017-05-04,670.500000,675.500000,664.825012,667.450012,636.869263,1479754
2017-05-05,665.500000,665.500000,653.500000,660.625000,630.356873,1791334
2017-05-08,661.250000,672.849976,656.500000,666.674988,636.129700,1159430
2017-05-09,667.849976,675.950012,664.325012,671.825012,641.043823,1183118
2017-05-10,676.000000,689.849976,674.000000,688.200012,656.668518,2141724
2017-05-11,692.849976,701.099976,681.400024,688.075012,656.549255,3489420
2017-05-12,689.000000,689.000000,680.849976,683.924988,652.589294,3499498
2017-05-15,686.500000,693.325012,685.000000,687.825012,656.310669,1116380
2017-05-16,688.500000,690.250000,681.549988,683.174988,651.873718,1032024
2017-05-17,681.500000,692.174988,680.200012,689.400024,657.813538,1841768
2017-05-18,684.500000,686.000000,673.750000,676.424988,645.432922,2435692
2017-05-19,675.000000,678.799988,664.250000,666.700012,636.153564,1953484
2017-05-22,670.075012,670.974976,650.549988,653.125000,623.200562,873594
2017-05-23,657.500000,669.174988,650.000000,665.875000,635.366333,1560364
2017-05-24,665.750000,669.400024,650.724976,654.325012,624.345642,1251366
2017-05-25,655.500000,667.950012,652.000000,663.750000,633.338745,2913396
2017-05-26,667.000000,674.450012,663.750000,670.424988,639.707825,670446
2017-05-29,672.500000,687.875000,663.700012,680.025024,648.868042,2117528
2017-05-30,682.000000,689.500000,671.150024,680.549988,649.369019,4447770
2017-05-31,696.250000,724.250000,696.000000,708.474976,676.014526,7883572
2017-06-01,715.000000,720.500000,708.049988,712.625000,679.974426,3424678
2017-06-02,715.000000,717.375000,704.500000,709.250000,676.754089,2884778
2017-06-05,712.474976,716.250000,710.549988,711.849976,679.234924,2303902
2017-06-06,711.525024,714.924988,702.075012,705.724976,673.390503,1607632
2017-06-07,711.575012,725.549988,706.775024,715.950012,683.147095,3809378
2017-06-08,716.750000,720.000000,705.049988,708.750000,676.276855,1698402
2017-06-09,709.000000,717.349976,707.049988,713.349976,680.666138,1817262
2017-06-12,717.500000,729.474976,707.500000,711.775024,679.163452,3822974
2017-06-13,716.500000,719.924988,707.000000,708.825012,676.348450,1966036
2017-06-14,715.000000,716.424988,700.549988,702.599976,670.408752,1884770
2017-06-15,704.500000,707.000000,689.424988,693.825012,662.035767,3134784
2017-06-16,699.099976,704.674988,691.650024,693.650024,661.868774,3300750
2017-06-19,696.500000,702.500000,691.875000,694.125000,662.321960,2225100
2017-06-20,697.299988,699.500000,692.500000,694.724976,662.894531,1879408
2017-06-21,696.349976,697.700012,690.474976,693.575012,661.797241,2989436
2017-06-22,692.500000,703.599976,690.849976,698.150024,666.162659,2256732
2017-06-23,700.000000,709.125000,685.049988,688.099976,656.572998,2441604
2017-06-27,696.650024,697.250000,682.500000,685.150024,653.758240,3336218
2017-06-28,685.000000,687.500000,674.375000,678.025024,646.959656,1655834
2017-06-29,680.000000,689.549988,676.075012,677.825012,646.768860,1873788
2017-06-30,677.500000,679.424988,672.549988,674.299988,643.405396,1909516
2017-07-03,678.000000,686.000000,671.500000,683.224976,651.921448,2047918
2017-07-04,682.500000,688.500000,675.849976,677.575012,646.530273,860360
2017-07-05,682.500000,697.700012,680.750000,692.500000,660.771484,2433212
2017-07-06,696.849976,696.849976,685.000000,688.025024,656.501526,1561776
2017-07-07,685.200012,696.924988,685.200012,688.000000,656.477600,1316700
2017-07-10,682.500000,689.000000,679.000000,683.700012,652.374695,866646
2017-07-11,687.000000,697.500000,686.974976,695.075012,663.228516,4146842
2017-07-12,697.500000,698.049988,687.500000,688.349976,656.811646,1472052
2017-07-13,684.849976,689.500000,683.025024,685.200012,660.038635,1589676
2017-07-14,688.974976,691.224976,684.500000,687.775024,662.519043,1307346
2017-07-17,690.000000,702.700012,689.150024,692.299988,666.877869,2626156
2017-07-18,690.974976,700.974976,688.500000,690.075012,664.734680,1645736
2017-07-19,694.000000,696.500000,688.575012,691.200012,665.818359,3795788
2017-07-20,693.500000,698.900024,690.650024,696.724976,671.140442,1804436
2017-07-21,697.000000,699.000000,682.875000,693.025024,667.576294,1401986
2017-07-24,692.900024,695.974976,687.500000,694.474976,668.972961,1161322
2017-07-25,695.599976,698.049988,693.150024,694.900024,669.382446,1441876
2017-07-26,695.349976,710.099976,694.525024,706.750000,680.797241,2535586
2017-07-27,710.000000,711.875000,697.500000,699.099976,673.428223,3867130
2017-07-28,699.000000,699.000000,688.125000,696.099976,670.538330,803316
2017-07-31,696.650024,704.500000,690.049988,701.650024,675.884583,1021808
2017-08-01,707.500000,716.700012,701.650024,714.625000,688.383118,3883480
2017-08-02,715.299988,716.825012,704.150024,707.299988,681.327087,952938
2017-08-03,709.200012,710.825012,702.049988,708.250000,682.242126,1126038
2017-08-04,710.000000,712.200012,697.549988,709.025024,682.988770,4474648
2017-08-07,695.000000,715.000000,692.474976,700.375000,674.656311,2987954
2017-08-08,700.025024,708.275024,695.125000,700.000000,674.295166,1705654
2017-08-09,698.750000,703.299988,692.200012,696.150024,670.586548,1542222
2017-08-10,693.000000,697.900024,690.000000,693.525024,668.057922,1632346
2017-08-11,690.000000,693.049988,670.000000,674.025024,649.273987,2253020
2017-08-14,677.349976,685.450012,673.799988,677.875000,652.982605,1370684
2017-08-16,680.950012,688.224976,674.174988,685.599976,660.423950,1489816
2017-08-17,686.000000,687.474976,679.299988,683.500000,658.401062,1223074
2017-08-18,682.000000,689.750000,680.325012,685.000000,659.845886,1357710
2017-08-21,685.099976,696.474976,685.075012,689.325012,664.012146,1405084
2017-08-22,691.349976,692.900024,685.500000,687.325012,662.085632,584698
2017-08-23,689.000000,693.500000,683.525024,687.099976,661.868774,1578484
2017-08-24,687.500000,691.500000,683.900024,687.575012,662.326416,1580092
2017-08-28,690.000000,690.224976,683.250000,686.525024,661.314941,2070446
2017-08-29,687.625000,689.500000,683.525024,688.474976,663.193237,1075712
2017-08-30,692.500000,694.275024,676.924988,679.075012,654.138489,2110352
2017-08-31,679.000000,680.150024,666.500000,672.400024,647.708679,3116004
2017-09-01,672.400024,675.825012,668.450012,673.799988,649.057251,2174602
2017-09-04,674.000000,674.000000,662.049988,664.150024,639.761597,814606
2017-09-05,664.525024,665.724976,656.724976,662.325012,638.003601,1547776
2017-09-06,660.700012,662.325012,655.000000,658.275024,634.102356,1298532
2017-09-07,659.325012,671.500000,659.325012,669.974976,645.372681,2328682
2017-09-08,672.500000,673.424988,644.099976,647.700012,623.915649,3938974
2017-09-11,650.000000,665.000000,639.000000,640.099976,616.594666,3330838
2017-09-12,642.000000,652.450012,639.474976,650.375000,626.492432,2122904
2017-09-13,655.000000,660.025024,651.500000,653.674988,629.671204,4776058
2017-09-14,656.500000,656.500000,644.125000,645.375000,621.676025,1431844
2017-09-15,645.000000,652.000000,642.500000,647.125000,623.361755,1680374
2017-09-18,650.500000,653.099976,645.500000,647.500000,623.722961,1302442
2017-09-19,652.000000,652.349976,644.049988,647.375000,623.602600,975052
2017-09-20,650.049988,653.099976,644.799988,646.224976,622.494812,1676474
2017-09-21,646.750000,648.325012,640.049988,645.724976,622.013123,970210
2017-09-22,644.000000,648.500000,640.775024,643.575012,619.942139,1716992
2017-09-25,641.299988,646.000000,623.000000,630.000000,606.865601,2290416
2017-09-26,632.650024,632.724976,621.174988,623.575012,600.676514,1314494
2017-09-27,626.500000,627.700012,612.000000,616.000000,593.379761,1420550
2017-09-28,616.000000,624.500000,612.500000,615.275024,592.681335,3082168
2017-09-29,615.500000,630.250000,615.500000,627.125000,604.096191,2433430
2017-10-03,632.500000,645.724976,626.375000,632.150024,608.936768,3570708
2017-10-04,632.000000,645.900024,628.125000,644.375000,620.712708,2356486
2017-10-05,655.000000,658.000000,646.500000,650.375000,626.492432,4212796
2017-10-06,654.950012,660.599976,649.625000,651.500000,627.576050,1825894
2017-10-09,650.525024,656.450012,649.500000,652.424988,628.467163,835364
2017-10-10,659.000000,659.500000,650.575012,652.549988,628.587524,1387442
2017-10-11,654.500000,665.125000,653.000000,659.724976,635.499084,3285560
2017-10-12,660.125000,670.799988,657.075012,669.075012,644.505737,1648332
2017-10-13,669.000000,672.825012,661.500000,662.650024,638.316711,1083280
2017-10-16,669.450012,687.950012,665.150024,684.299988,659.171631,2340580
2017-10-17,686.950012,687.750000,671.750000,686.674988,661.459412,2047488
2017-10-18,686.000000,689.250000,681.099976,685.275024,660.110901,1196844
2017-10-19,683.375000,689.500000,680.049988,687.875000,662.615417,350390
2017-10-23,690.000000,696.974976,673.299988,683.525024,658.425171,1199328
2017-10-24,680.275024,682.950012,673.474976,675.325012,650.526184,781906
2017-10-25,677.000000,686.799988,674.474976,682.349976,657.293213,1328304
2017-10-26,687.224976,690.349976,682.250000,686.474976,661.266663,3304178
2017-10-27,686.474976,695.349976,685.775024,693.849976,668.370911,1549084
2017-10-30,694.000000,696.325012,685.025024,687.375000,662.133728,1126068
2017-10-31,689.000000,689.000000,671.049988,672.400024,647.708679,1599456
2017-11-01,673.625000,681.599976,668.000000,675.375000,650.574341,3930716
2017-11-02,671.500000,674.700012,665.525024,667.674988,643.157104,1740658
2017-11-03,669.500000,671.474976,660.049988,665.375000,640.941589,2168762
2017-11-06,673.924988,688.849976,671.650024,683.075012,657.991638,5150692
2017-11-07,690.000000,691.000000,674.000000,676.875000,652.019287,4427324
2017-11-08,680.500000,687.500000,677.000000,683.500000,658.401062,1371018
2017-11-09,686.500000,690.025024,670.000000,680.650024,655.655701,968514
2017-11-10,681.049988,706.075012,673.599976,696.474976,670.899536,5939800
2017-11-13,704.000000,715.875000,704.000000,705.599976,679.689514,6476230
2017-11-14,709.500000,719.099976,707.525024,714.799988,688.551697,3592110
2017-11-15,714.500000,714.500000,703.500000,707.625000,681.640137,1994072
2017-11-16,707.525024,713.000000,704.000000,706.974976,681.014038,1744892
2017-11-17,712.500000,712.500000,706.000000,708.375000,682.362610,2896880
2017-11-20,709.875000,710.025024,700.049988,704.000000,678.148193,2529602
2017-11-21,710.000000,711.000000,704.099976,708.000000,682.001343,1707526
2017-11-22,712.000000,720.900024,709.799988,714.750000,688.503479,2879234
2017-11-23,717.200012,717.200012,706.275024,709.325012,683.277649,980022
2017-11-24,712.500000,719.950012,710.025024,717.049988,690.718994,1933116
2017-11-27,717.500000,722.000000,712.525024,715.500000,689.225891,1735164
2017-11-28,716.325012,720.724976,713.400024,717.500000,691.152527,1487160
2017-11-29,719.474976,721.549988,715.000000,716.700012,690.381897,1383574
2017-11-30,715.000000,715.000000,700.275024,703.275024,677.449951,5367350
2017-12-01,707.000000,713.474976,703.000000,704.700012,678.822632,2154686
2017-12-04,710.000000,710.000000,696.375000,700.500000,674.776794,2925628
2017-12-05,700.000000,704.674988,691.500000,694.099976,668.611755,2599242
2017-12-06,693.500000,696.200012,681.724976,683.724976,658.617737,2369644
2017-12-07,688.400024,691.250000,684.049988,689.775024,664.445618,3113720
2017-12-08,693.349976,696.825012,689.700012,694.075012,668.587708,2399392
2017-12-11,697.924988,713.924988,696.250000,709.125000,683.085022,2646642
2017-12-12,709.900024,714.250000,705.549988,709.575012,683.518555,2812240
2017-12-13,710.900024,716.000000,705.000000,706.250000,680.315613,3787148
2017-12-14,708.500000,718.000000,706.500000,715.799988,689.514954,5505930
2017-12-15,721.250000,745.000000,720.500000,741.700012,714.463806,7105514
2017-12-18,742.000000,769.500000,727.500000,760.724976,732.790222,8530702
2017-12-19,767.500000,780.474976,761.000000,778.150024,749.575439,11347974
2017-12-20,780.000000,785.700012,766.549988,770.875000,742.567505,9660028
2017-12-21,767.000000,767.000000,738.950012,742.200012,714.945496,6803736
2017-12-22,747.000000,753.400024,743.000000,746.200012,718.798645,2338232
2017-12-26,748.000000,749.950012,736.700012,741.549988,714.319397,3887128
2017-12-27,744.799988,754.900024,739.450012,746.750000,719.328430,2523905
2017-12-28,747.000000,753.950012,745.349976,749.950012,722.410950,5643656
2017-12-29,751.000000,753.000000,743.900024,751.099976,723.518616,2055582
2018-01-01,751.000000,758.900024,743.000000,744.650024,717.305603,2476302
2018-01-02,754.000000,758.000000,746.299988,752.900024,725.252563,3020597
2018-01-03,755.900024,759.000000,750.000000,754.900024,727.179138,2256643
2018-01-04,761.000000,761.000000,750.500000,756.000000,728.238708,1663380
2018-01-05,756.000000,758.500000,753.599976,756.349976,728.575928,1255982
2018-01-08,757.049988,760.000000,756.549988,759.900024,731.995544,2309604
2018-01-09,760.000000,766.000000,757.200012,762.450012,734.451904,1947163
2018-01-10,762.049988,765.000000,754.200012,759.849976,731.947388,1275821
2018-01-11,760.299988,768.950012,755.500000,766.650024,738.497681,2291617
2018-01-12,767.099976,769.500000,761.750000,767.500000,739.316467,1363265
2018-01-15,770.000000,775.650024,755.650024,759.200012,731.321289,2127778
2018-01-16,759.000000,762.549988,741.000000,746.700012,719.280273,1611817
2018-01-17,747.049988,754.000000,738.849976,745.349976,717.979736,1940533
2018-01-18,750.000000,765.000000,745.000000,759.250000,731.369385,2810014
2018-01-19,760.000000,768.299988,748.299988,765.400024,737.293579,2005133
2018-01-22,762.099976,769.000000,756.000000,759.599976,731.706482,934811
2018-01-23,761.950012,773.000000,761.400024,769.049988,740.809509,2775928
2018-01-24,769.049988,771.000000,752.400024,755.400024,727.660828,2080315
2018-01-25,756.500000,762.000000,748.349976,757.799988,729.972595,2878048
2018-01-29,757.299988,772.000000,757.299988,764.349976,736.282043,2074165
2018-01-30,764.000000,768.650024,753.099976,764.900024,736.812012,1648188
2018-01-31,764.799988,771.150024,756.650024,763.049988,735.029846,2242045
2018-02-01,768.900024,802.549988,763.000000,798.750000,769.418945,6896060
2018-02-02,798.750000,800.000000,765.549988,770.250000,741.965454,3783976
2018-02-05,762.900024,769.750000,745.000000,760.500000,732.573486,2018332
2018-02-06,743.799988,759.900024,730.750000,751.799988,724.192993,5626253
2018-02-07,767.400024,771.950012,743.750000,747.099976,719.665588,1909559
2018-02-08,754.000000,760.700012,746.000000,752.200012,724.578308,3024010
2018-02-09,747.000000,753.299988,742.000000,750.049988,722.507202,2214895
2018-02-12,770.000000,770.000000,743.000000,746.000000,718.605896,2662221
2018-02-14,751.799988,753.950012,742.049988,746.950012,719.521057,1207191
2018-02-15,748.099976,751.299988,743.500000,749.349976,721.832886,1652980
2018-02-16,752.650024,753.750000,742.000000,743.750000,716.438599,1042980
2018-02-19,744.000000,744.799988,716.049988,724.650024,698.039978,1185926
2018-02-20,726.799988,733.200012,703.000000,709.000000,682.964661,2981323
2018-02-21,716.000000,716.000000,701.000000,708.400024,682.386719,2290218
2018-02-22,702.000000,724.500000,700.400024,721.950012,695.439087,3325355
2018-02-23,722.549988,724.000000,714.000000,718.650024,692.260315,1648932
2018-02-26,722.000000,737.000000,719.250000,735.400024,708.395203,1525511
2018-02-27,741.900024,742.000000,731.000000,739.799988,712.633606,1429191
2018-02-28,734.000000,734.950012,725.099976,728.349976,701.604065,1814444
2018-03-01,728.000000,736.500000,727.500000,732.549988,705.649841,1831321
2018-03-05,727.000000,743.000000,722.150024,739.599976,712.440979,2170367
2018-03-06,743.000000,743.000000,716.000000,719.900024,693.464355,1763292
2018-03-07,721.000000,725.799988,702.450012,707.799988,681.808655,2343794
2018-03-08,710.549988,729.200012,707.099976,726.650024,699.966492,2500680
2018-03-09,726.900024,739.700012,723.450012,728.500000,701.748535,2191343
2018-03-12,735.049988,739.250000,731.200012,737.099976,710.032715,1867680
2018-03-13,736.950012,741.000000,730.450012,733.000000,706.083374,1823994
2018-03-14,730.950012,734.299988,723.099976,728.200012,701.459656,1366237
2018-03-15,731.000000,737.900024,729.799988,734.849976,707.865417,1249262
2018-03-16,739.000000,752.000000,735.549988,740.750000,713.548767,4929069
2018-03-19,741.750000,749.000000,739.000000,742.700012,715.427124,2081202
2018-03-20,740.400024,744.000000,732.049988,740.950012,713.741333,1248986
2018-03-21,743.000000,750.750000,739.500000,745.349976,717.979736,2788242
2018-03-22,747.049988,748.900024,726.000000,730.849976,704.012268,1877037
2018-03-23,725.000000,737.299988,721.200012,732.900024,705.987000,2276332
2018-03-26,734.349976,750.000000,727.049988,746.500000,719.087585,1890961
2018-03-27,749.000000,752.000000,741.599976,744.900024,717.546387,2422064
2018-03-28,744.000000,746.000000,735.000000,738.900024,711.766663,3301815
2018-04-02,748.900024,751.849976,737.200012,748.049988,720.580750,3567965
2018-04-03,748.000000,771.400024,745.049988,770.099976,741.820984,2500384
2018-04-04,773.000000,786.750000,749.099976,756.549988,728.768494,3295198
2018-04-05,770.000000,781.000000,766.599976,774.599976,746.155701,2224647
2018-04-06,774.599976,774.599976,764.049988,771.950012,743.602966,1194886
2018-04-09,772.000000,788.200012,770.000000,786.200012,757.329834,1813902
2018-04-10,776.500000,785.000000,768.400024,777.599976,749.045532,2193150
2018-04-11,781.500000,790.599976,773.950012,789.000000,760.026917,1448946
2018-04-12,789.450012,794.599976,780.650024,787.849976,758.919128,1146053
2018-04-13,795.000000,795.500000,783.150024,789.599976,760.604919,2183881
2018-04-16,783.200012,805.000000,783.200012,801.450012,772.019775,2896629
2018-04-17,816.000000,818.799988,806.500000,809.349976,779.629639,4339790
2018-04-18,813.000000,813.000000,795.700012,798.299988,768.985352,1503151
2018-04-19,801.400024,804.500000,793.700012,801.900024,772.453247,2590266
2018-04-20,791.900024,804.450012,791.900024,799.500000,770.141357,2561105
2018-04-23,803.900024,833.799988,800.049988,824.299988,794.030701,2751312
2018-04-24,823.900024,844.000000,822.099976,838.549988,807.757385,2872669
2018-04-25,842.000000,862.500000,838.549988,853.849976,822.495483,3602302
2018-04-26,859.000000,868.750000,851.000000,858.150024,826.637695,5461957
2018-04-27,859.900024,866.799988,851.200012,862.700012,831.020569,1087577
2018-04-30,864.400024,878.950012,864.099976,873.299988,841.231323,1137366
2018-05-02,879.500000,879.799988,861.000000,863.150024,831.454102,1341643
2018-05-03,863.000000,875.500000,851.599976,865.099976,833.332458,2126154
2018-05-04,864.950012,868.500000,852.349976,854.299988,822.929016,961238
2018-05-07,862.000000,887.900024,858.500000,885.599976,853.079651,1916654
2018-05-08,886.000000,886.500000,859.500000,865.299988,833.525085,1834833
2018-05-09,865.000000,868.650024,853.750000,860.099976,828.515991,1630905
2018-05-10,860.000000,872.750000,852.150024,856.500000,825.048279,1369399
2018-05-11,857.950012,872.799988,848.849976,869.099976,837.185547,1304682
2018-05-14,872.000000,874.000000,850.000000,852.650024,821.339722,1492933
2018-05-15,853.900024,865.000000,837.099976,847.049988,815.945313,2060487
2018-05-16,845.500000,857.750000,834.200012,853.099976,821.773071,1559853
2018-05-17,855.049988,859.500000,846.000000,849.000000,817.823730,1065979
2018-05-18,848.250000,853.799988,828.049988,836.000000,805.301025,1983383
2018-05-21,834.000000,847.250000,821.599976,825.950012,795.620056,1670673
2018-05-22,822.200012,837.000000,812.250000,830.200012,799.714050,1937535
2018-05-23,828.099976,835.500000,820.549988,831.799988,801.255249,1315364
2018-05-24,837.000000,847.799988,831.900024,843.049988,812.092224,1394760
2018-05-25,845.000000,860.950012,844.000000,857.700012,826.204163,2069467
2018-05-28,862.400024,864.650024,845.049988,849.950012,818.738770,3096495
2018-05-29,854.000000,875.700012,850.000000,870.250000,838.293274,4666224
2018-05-30,879.000000,901.000000,875.049988,897.950012,864.976196,8212884
2018-05-31,900.000000,933.500000,891.000000,922.950012,889.058105,9417129
2018-06-01,922.500000,927.500000,897.049988,901.599976,868.492188,3431462
2018-06-04,908.000000,918.349976,906.000000,914.500000,880.918396,3364222
2018-06-05,912.000000,915.900024,898.500000,901.299988,868.203125,1836194
2018-06-06,902.400024,917.099976,896.849976,914.299988,880.725769,2102493
2018-06-07,919.000000,927.950012,916.000000,920.299988,886.505371,2668799
2018-06-08,917.000000,917.650024,903.099976,911.650024,878.173096,1335422
2018-06-11,912.200012,920.000000,910.000000,916.849976,883.182129,1747134
2018-06-12,920.000000,926.400024,914.049988,917.599976,883.904541,2032546
2018-06-13,918.000000,921.400024,914.750000,917.650024,883.952820,1353228
2018-06-14,914.099976,925.000000,909.549988,922.049988,888.191162,1385264
2018-06-15,922.549988,924.400024,902.849976,909.450012,876.053833,2619109
2018-06-18,915.000000,921.049988,909.000000,913.900024,880.340515,1496081
2018-06-19,915.000000,915.049988,886.000000,891.400024,858.666748,1878313
2018-06-20,896.000000,908.849976,892.450012,904.400024,871.189331,2671370
2018-06-21,909.799988,909.799988,874.099976,883.599976,851.153076,4202520
2018-06-22,882.799988,912.700012,882.049988,908.200012,874.849792,4589148
2018-06-25,912.000000,914.500000,901.000000,905.599976,872.345276,2984963
2018-06-26,905.000000,915.000000,891.099976,898.000000,865.024353,2106484
2018-06-27,900.000000,906.299988,885.549988,892.650024,859.870789,2168303
2018-06-28,892.650024,917.700012,891.049988,907.750000,874.416260,4493297
2018-06-29,909.000000,914.900024,894.849976,897.700012,864.735413,2441612
2018-07-02,907.000000,907.700012,878.650024,886.650024,854.091187,2180118
2018-07-03,886.900024,898.500000,879.049988,894.200012,861.363953,1406654
2018-07-04,895.000000,902.700012,885.500000,900.099976,867.047180,1457165
2018-07-05,901.599976,916.000000,901.599976,912.349976,878.847351,1935437
2018-07-06,914.950012,927.000000,902.849976,924.950012,890.984741,2998570
2018-07-09,931.000000,940.000000,927.599976,932.750000,898.498291,2472960
2018-07-10,937.400024,937.500000,926.400024,930.549988,896.378967,1617650
2018-07-11,928.950012,939.700012,926.450012,931.000000,896.812561,2732003
2018-07-12,931.000000,931.000000,910.000000,915.799988,889.335083,2173358
2018-07-13,918.500000,925.900024,902.000000,906.700012,880.498108,2296504
2018-07-16,905.000000,915.700012,895.000000,900.349976,874.331482,1901810
2018-07-17,903.000000,925.299988,901.099976,922.450012,895.792908,1791101
2018-07-18,926.599976,929.799988,900.000000,902.450012,876.370911,1442856
2018-07-19,906.000000,922.400024,906.000000,913.000000,886.616028,2040980
2018-07-20,913.000000,915.200012,904.000000,909.750000,883.459900,1667834
2018-07-23,910.000000,913.000000,904.000000,910.400024,884.091125,1179253
2018-07-24,913.849976,924.900024,911.200012,920.400024,893.802124,1982289
2018-07-25,924.900024,925.000000,908.700012,910.099976,883.799805,1433236
2018-07-26,914.400024,916.900024,906.000000,913.599976,887.198608,2785063
2018-07-27,915.000000,915.900024,902.799988,909.849976,883.557007,1658854
2018-07-30,916.000000,935.000000,912.049988,933.250000,906.280823,2458481
2018-07-31,935.000000,941.799988,924.549988,935.950012,908.902771,2011316
2018-08-01,939.500000,943.400024,926.099976,929.750000,902.881897,2000884
2018-08-02,925.750000,925.750000,910.049988,911.299988,884.965088,1652795
2018-08-03,914.049988,925.000000,914.049988,920.650024,894.044983,1575164
2018-08-06,921.950012,935.799988,920.549988,932.400024,905.455383,1702042
2018-08-07,940.950012,944.000000,923.299988,927.000000,900.211426,5202007
2018-08-08,936.900024,938.950012,924.000000,928.299988,901.473816,2056171
2018-08-09,929.000000,940.000000,927.500000,933.200012,906.232239,2452570
2018-08-10,932.000000,952.700012,929.150024,945.950012,918.613770,3163115
2018-08-13,944.000000,966.400024,938.599976,954.500000,926.916687,4285645
2018-08-14,958.900024,961.900024,948.000000,950.450012,922.983765,1801054
2018-08-16,945.000000,965.250000,944.000000,951.250000,923.760620,1832039
2018-08-17,954.549988,968.799988,950.150024,961.500000,933.714355,2246030
2018-08-20,967.650024,982.250000,962.099976,969.549988,941.531738,1877608
2018-08-21,973.000000,976.650024,955.500000,957.799988,930.121338,1557070
2018-08-23,960.000000,970.000000,954.299988,963.099976,935.268127,1978510
2018-08-24,966.200012,972.400024,961.150024,968.299988,940.317871,1634893
2018-08-27,974.299988,983.900024,967.799988,976.450012,948.232361,1635797
2018-08-28,982.000000,987.650024,974.099976,980.500000,952.165405,1460036
2018-08-29,981.349976,993.000000,975.450012,983.849976,955.418518,1795568
2018-08-30,984.950012,991.599976,977.900024,982.950012,954.544556,1831626
2018-08-31,982.000000,988.000000,959.150024,965.299988,937.404541,2243187
2018-09-03,974.900024,974.950012,942.000000,947.799988,920.410278,2189450
2018-09-04,952.200012,955.700012,928.099976,931.750000,904.824097,2067396
2018-09-05,930.000000,945.000000,914.400024,929.400024,902.542053,2133045
2018-09-06,935.000000,943.700012,927.500000,934.950012,907.931641,2144816
2018-09-07,940.099976,977.650024,935.049988,973.700012,945.561890,3132025
2018-09-10,970.650024,976.150024,934.599976,937.349976,910.262268,2151834
2018-09-11,943.000000,961.000000,936.299988,943.150024,915.894714,3909701
2018-09-12,948.450012,951.000000,912.400024,938.150024,911.039185,2787531
2018-09-14,941.200012,954.799988,928.049988,951.900024,924.391846,2803861
2018-09-17,947.650024,956.400024,936.599976,950.849976,923.372070,1978897
2018-09-18,949.450012,961.000000,940.400024,946.549988,919.196472,2227889
2018-09-19,947.000000,965.650024,938.200012,948.900024,921.478516,2083160
2018-09-21,963.000000,976.700012,870.000000,959.900024,932.160706,4633394
2018-09-24,955.000000,958.200012,885.000000,896.049988,870.155823,4569708
2018-09-25,896.000000,900.000000,865.250000,893.000000,867.193970,4269089
2018-09-26,903.000000,917.849976,885.299988,893.349976,867.533813,2357565
2018-09-27,888.000000,895.450012,866.500000,877.450012,852.093262,2588148
2018-09-28,877.450012,880.950012,839.549988,860.950012,836.070068,4188699
2018-10-01,860.500000,864.450012,840.950012,847.599976,823.105896,3060818
2018-10-03,845.500000,845.500000,787.000000,791.599976,768.724182,6680994
2018-10-04,780.150024,800.000000,765.450012,794.700012,771.734619,5036305
2018-10-05,791.000000,795.750000,752.900024,769.549988,747.311401,5157618
2018-10-08,768.750000,780.950012,753.299988,774.849976,752.458191,3874262
2018-10-09,775.549988,782.450012,760.299988,764.799988,742.698669,2933355
2018-10-10,768.000000,774.599976,750.900024,764.099976,742.018921,7578601
2018-10-11,747.000000,756.500000,715.000000,730.150024,709.050049,6199047
2018-10-12,738.500000,775.900024,735.549988,768.500000,746.291687,4477653
2018-10-15,775.000000,775.450012,738.000000,749.000000,727.355225,5282462
2018-10-16,753.599976,780.000000,750.099976,777.700012,755.225952,4357854
2018-10-17,789.200012,790.750000,751.200012,759.400024,737.454773,2634539
2018-10-19,748.099976,758.000000,732.099976,741.200012,719.780701,2985488
2018-10-22,747.000000,749.000000,731.000000,733.750000,712.545898,1842855
2018-10-23,730.500000,734.400024,716.200012,729.950012,708.855774,2967082
2018-10-24,740.799988,749.200012,725.650024,736.250000,714.973694,3729119
