Date,Open,High,Low,Close,Adj Close,Volume
2015-08-13,690.000000,695.250000,683.450012,691.650024,689.703857,64190
2015-08-14,707.000000,719.849976,691.099976,717.750000,715.730347,86208
2015-08-17,719.000000,724.950012,705.599976,719.349976,717.325867,87976
2015-08-18,720.000000,722.000000,698.950012,704.400024,702.417908,53786
2015-08-19,714.000000,718.799988,698.000000,711.150024,709.148926,71133
2015-08-20,717.000000,717.000000,693.000000,697.150024,695.188354,109965
2015-08-21,690.000000,697.000000,680.250000,689.549988,687.609619,114366
2015-08-24,675.000000,675.000000,631.500000,647.650024,645.827576,215079
2015-08-25,652.000000,665.000000,621.799988,640.200012,638.398560,149608
2015-08-26,643.500000,647.250000,624.250000,628.299988,626.532043,101727
2015-08-27,664.000000,664.000000,631.200012,650.650024,648.819153,82820
2015-08-28,656.400024,660.400024,641.000000,645.150024,643.334595,81008
2015-08-31,650.000000,657.950012,638.250000,650.950012,649.118286,49696
2015-09-01,644.000000,646.950012,609.500000,613.799988,612.072815,128188
2015-09-02,616.000000,619.099976,602.000000,606.599976,604.893066,152136
2015-09-03,610.000000,630.400024,605.950012,626.900024,625.135986,138976
2015-09-04,622.400024,622.400024,594.500000,606.400024,604.693726,170797
2015-09-07,603.000000,612.799988,594.099976,599.349976,597.663513,77957
2015-09-08,602.000000,624.750000,601.099976,620.200012,618.454895,95288
2015-09-09,630.000000,638.900024,626.599976,632.599976,630.819885,334329
2015-09-10,603.000000,640.000000,603.000000,633.099976,631.318481,143217
2015-09-11,635.000000,642.000000,625.049988,629.450012,627.678833,255507
2015-09-14,631.500000,648.000000,630.849976,644.900024,643.085327,56523
2015-09-15,650.000000,650.000000,635.500000,641.150024,639.346008,66302
2015-09-16,642.000000,646.500000,635.000000,640.400024,638.598022,49636
2015-09-18,648.700012,665.950012,636.500000,658.049988,656.198242,130806
2015-09-21,662.000000,668.900024,661.299988,664.000000,662.131531,57529
2015-09-22,667.200012,669.900024,639.000000,643.450012,641.639343,44821
2015-09-23,635.000000,661.500000,633.000000,659.099976,657.245422,62580
2015-09-24,659.000000,662.500000,642.500000,653.900024,652.059998,113286
2015-09-28,658.900024,658.900024,639.500000,642.049988,640.243286,63258
2015-09-29,642.000000,656.750000,624.750000,650.900024,649.068542,184409
2015-09-30,652.400024,657.849976,642.750000,648.849976,647.024170,47458
2015-10-01,652.000000,654.099976,638.400024,640.750000,638.947021,89362
2015-10-05,648.049988,659.599976,637.500000,651.200012,649.367676,489690
2015-10-06,656.299988,661.500000,642.000000,655.400024,653.555847,131958
2015-10-07,653.500000,665.150024,651.000000,660.099976,658.242493,68170
2015-10-08,661.500000,663.750000,650.000000,654.000000,652.159668,55128
2015-10-09,656.750000,660.549988,654.500000,657.450012,655.599976,48036
2015-10-12,661.500000,668.200012,656.650024,661.349976,659.489075,53660
2015-10-13,659.049988,664.000000,651.500000,655.400024,653.555847,38661
2015-10-14,659.750000,661.900024,650.000000,652.000000,650.165344,34087
2015-10-15,658.000000,663.000000,651.549988,653.450012,651.611328,46466
2015-10-16,647.500000,662.049988,645.650024,659.099976,657.245422,66319
2015-10-19,660.000000,662.400024,652.750000,656.950012,655.101440,44236
2015-10-20,658.700012,661.000000,647.500000,654.650024,652.807922,101099
2015-10-21,654.500000,659.400024,650.000000,654.849976,653.007263,47812
2015-10-23,663.000000,669.000000,660.549988,663.599976,661.732666,63312
2015-10-26,667.000000,668.500000,655.000000,662.200012,660.336670,53510
2015-10-27,658.150024,665.650024,657.650024,660.900024,659.040344,38354
2015-10-28,662.150024,677.500000,662.150024,671.099976,669.211548,92310
2015-10-29,672.000000,674.700012,661.049988,663.599976,661.732666,56888
2015-10-30,665.750000,693.299988,662.500000,688.599976,686.662292,457130
2015-11-02,690.000000,690.000000,681.000000,685.400024,683.471375,77383
2015-11-03,688.500000,690.950012,676.400024,682.299988,680.380127,64672
2015-11-04,686.000000,688.000000,672.500000,674.700012,672.801453,32498
2015-11-05,670.000000,670.200012,649.000000,651.450012,649.616943,66233
2015-11-06,650.000000,662.000000,648.299988,654.950012,653.107056,36502
2015-11-09,646.000000,663.200012,634.049988,660.750000,658.890808,81170
2015-11-10,655.000000,657.900024,645.000000,646.549988,644.730713,43858
2015-11-13,655.000000,673.950012,647.000000,669.450012,667.566284,97717
2015-11-16,669.099976,689.950012,669.099976,679.500000,677.587891,267449
2015-11-17,681.599976,681.750000,672.599976,677.599976,675.693298,42473
2015-11-18,673.000000,683.500000,671.000000,672.950012,671.056458,93749
2015-11-19,672.000000,682.799988,670.500000,680.900024,678.984131,39326
2015-11-20,680.599976,692.400024,679.000000,681.000000,679.083740,80971
2015-11-23,685.000000,693.900024,680.500000,684.450012,682.524048,53249
2015-11-24,682.000000,686.000000,676.799988,678.799988,676.889954,31519
2015-11-26,680.500000,687.500000,676.250000,684.349976,682.424316,32908
2015-11-27,685.000000,701.000000,684.450012,696.900024,694.939026,70771
2015-11-30,695.849976,697.599976,689.500000,692.200012,690.252197,30628
2015-12-01,693.049988,695.000000,686.099976,687.049988,685.116699,42946
2015-12-02,690.000000,692.000000,677.250000,678.900024,676.989685,34807
2015-12-03,677.049988,683.000000,669.049988,672.700012,670.807068,75992
2015-12-04,670.000000,674.400024,663.000000,664.950012,663.078918,56805
2015-12-07,661.000000,672.500000,661.000000,671.099976,669.211548,39158
2015-12-08,669.000000,677.250000,667.250000,674.549988,672.651917,163133
2015-12-09,674.000000,676.400024,666.200012,670.450012,668.563477,39744
2015-12-10,670.000000,679.900024,667.950012,677.400024,675.493896,35627
2015-12-11,677.000000,681.000000,663.849976,667.750000,665.871033,44220
2015-12-14,665.950012,675.450012,663.950012,673.250000,671.355591,43039
2015-12-15,673.849976,688.700012,667.950012,683.450012,681.526855,106642
2015-12-16,686.200012,696.150024,684.799988,692.599976,690.651123,58896
2015-12-17,695.000000,704.950012,689.549988,702.349976,700.373718,84210
2015-12-18,700.000000,706.000000,693.299988,701.950012,699.974792,37801
2015-12-21,700.000000,707.049988,699.500000,705.299988,703.315430,37657
2015-12-22,705.000000,705.000000,679.349976,698.099976,696.135620,69682
2015-12-23,699.799988,704.950012,698.000000,702.450012,700.473450,114678
2015-12-24,702.000000,702.849976,697.200012,700.950012,698.977661,12828
2015-12-28,701.599976,713.900024,701.000000,705.900024,703.913696,122088
2015-12-29,705.000000,714.250000,705.000000,706.750000,704.761292,39198
2015-12-30,705.000000,709.799988,704.650024,708.599976,706.606079,18744
2015-12-31,715.900024,721.950012,705.000000,718.549988,716.528076,557311
2016-01-01,715.000000,727.000000,711.500000,724.500000,722.461426,44010
2016-01-04,725.000000,725.000000,704.049988,705.400024,703.415161,50244
2016-01-05,707.000000,712.799988,705.349976,708.900024,706.905334,3035226
2016-01-06,702.799988,711.700012,698.000000,703.349976,701.370850,75147
2016-01-07,702.900024,702.900024,690.099976,692.099976,690.152466,44710
2016-01-08,695.000000,703.500000,690.099976,694.799988,692.844971,27995
2016-01-11,695.000000,704.450012,681.000000,699.750000,697.781006,41906
2016-01-12,699.400024,700.700012,685.250000,692.200012,690.252197,30296
2016-01-13,695.000000,700.200012,682.299988,688.250000,686.313354,41961
2016-01-14,684.000000,690.250000,673.299988,686.049988,684.119507,56159
2016-01-15,684.000000,689.000000,672.799988,675.950012,674.047974,30351
2016-01-18,679.549988,686.400024,664.200012,667.150024,665.272766,200172
2016-01-19,679.000000,679.000000,663.700012,667.750000,665.871033,63462
2016-01-20,664.000000,664.849976,653.450012,662.750000,660.885010,61710
2016-01-21,668.000000,677.200012,651.000000,661.900024,660.037476,47887
2016-01-22,666.000000,687.849976,665.049988,682.950012,681.028320,71289
2016-01-25,684.000000,684.750000,675.000000,678.799988,676.889954,35557
2016-01-27,678.799988,680.500000,667.750000,674.150024,672.253052,33202
2016-01-28,673.500000,680.099976,662.950012,665.500000,663.627319,34323
2016-01-29,666.000000,686.000000,666.000000,682.400024,680.479858,45709
2016-02-01,685.000000,690.799988,682.599976,688.500000,686.562622,54967
2016-02-02,688.400024,691.049988,671.000000,677.000000,675.095032,37858
2016-02-03,672.000000,674.400024,662.000000,666.400024,664.524902,57860
2016-02-04,671.000000,680.000000,668.400024,675.750000,673.848572,34867
2016-02-05,677.000000,697.150024,675.049988,692.299988,690.351868,59521
2016-02-08,693.000000,693.000000,670.500000,673.150024,671.255859,21455
2016-02-09,680.000000,680.000000,663.000000,677.250000,675.344360,46374
2016-02-10,687.950012,687.950012,662.000000,667.150024,665.272766,31182
2016-02-11,662.000000,665.549988,625.450012,628.900024,627.130310,108590
2016-02-12,634.000000,635.400024,613.549988,622.700012,620.947876,129156
2016-02-15,627.549988,636.099976,620.500000,623.900024,622.144470,67777
2016-02-16,625.000000,628.700012,615.500000,618.250000,616.510376,50163
2016-02-17,620.000000,627.000000,610.599976,625.750000,623.989258,34315
2016-02-18,627.549988,638.000000,625.000000,635.250000,633.462524,48652
2016-02-19,634.500000,639.500000,625.500000,631.049988,629.274353,57157
2016-02-22,635.900024,641.750000,633.750000,640.150024,638.348694,34096
2016-02-23,641.000000,641.000000,619.750000,621.450012,619.701355,66648
2016-02-24,625.750000,625.750000,617.000000,618.849976,617.108643,27257
2016-02-25,618.049988,621.200012,605.150024,607.900024,606.189453,22711
2016-02-26,612.000000,621.599976,607.700012,615.750000,614.017334,40021
2016-02-29,614.299988,640.500000,586.500000,630.250000,628.476563,189642
2016-03-01,620.000000,640.500000,620.000000,637.750000,635.955505,154310
2016-03-02,650.000000,659.500000,642.099976,654.450012,652.608459,100715
2016-03-03,658.000000,661.000000,650.750000,657.049988,655.201233,37688
2016-03-04,658.000000,671.000000,645.500000,667.349976,665.472168,58627
2016-03-08,667.349976,667.349976,649.000000,650.900024,649.068542,45267
2016-03-09,660.000000,663.750000,648.049988,659.700012,657.843689,47299
2016-03-10,670.000000,670.000000,651.500000,654.450012,652.608459,115288
2016-03-11,655.000000,658.450012,641.000000,642.750000,640.941406,195217
2016-03-14,647.599976,650.099976,633.700012,637.950012,636.154968,1083798
2016-03-15,635.200012,642.650024,631.500000,639.700012,637.899963,125671
2016-03-16,640.000000,653.250000,635.500000,651.549988,649.716614,3188140
2016-03-17,654.000000,656.700012,642.849976,652.000000,650.165344,312977
2016-03-18,648.400024,660.299988,647.849976,657.750000,655.899109,4096002
2016-03-21,661.049988,665.000000,652.900024,664.299988,662.430725,2561547
2016-03-22,662.049988,669.000000,655.500000,664.049988,662.181458,135717
2016-03-23,664.049988,675.599976,655.200012,659.849976,657.993225,117781
2016-03-28,660.000000,677.500000,660.000000,669.099976,667.217224,3724973
2016-03-29,675.000000,681.750000,669.000000,671.250000,669.361206,3619733
2016-03-30,680.000000,686.000000,665.450012,683.599976,681.676392,141841
2016-03-31,680.000000,694.900024,679.500000,681.000000,679.083740,3580417
2016-04-01,680.000000,686.950012,677.200012,679.400024,677.488220,132655
2016-04-04,680.000000,688.349976,674.400024,686.450012,684.518433,62099
2016-04-05,682.000000,685.000000,665.000000,669.450012,667.566284,591635
2016-04-06,671.000000,674.000000,663.200012,666.950012,665.073242,282150
2016-04-07,666.000000,668.450012,656.349976,663.150024,661.283997,65370
2016-04-08,662.900024,670.200012,662.400024,665.000000,663.128784,30741
2016-04-11,670.000000,675.150024,661.000000,671.750000,669.859741,105756
2016-04-12,671.750000,679.900024,671.150024,677.299988,675.394165,50230
2016-04-13,685.000000,699.000000,683.250000,692.500000,690.551392,100923
2016-04-18,692.900024,693.549988,663.200012,683.000000,681.078125,67207
2016-04-20,685.000000,691.700012,680.549988,685.950012,684.019775,46294
2016-04-21,688.000000,689.950012,683.950012,685.900024,683.970032,45873
2016-04-22,684.950012,684.950012,673.299988,676.049988,674.147644,58329
2016-04-25,676.500000,683.000000,673.599976,679.700012,677.787415,30032
2016-04-26,682.450012,705.000000,679.349976,701.099976,699.127197,112168
2016-04-27,705.000000,719.049988,702.000000,711.650024,709.647522,658132
2016-04-28,712.599976,718.049988,699.599976,702.150024,700.174194,31235
2016-04-29,702.150024,717.799988,690.000000,715.599976,713.586365,51565
2016-05-02,714.500000,729.400024,712.450012,718.400024,716.378479,102023
2016-05-03,717.000000,722.750000,700.750000,708.400024,706.406677,70745
2016-05-04,707.000000,719.900024,707.000000,711.849976,709.846924,63455
2016-05-05,717.000000,717.000000,705.000000,709.150024,707.154602,31336
2016-05-06,702.599976,708.250000,697.000000,703.650024,701.670044,40242
2016-05-09,705.000000,715.549988,703.000000,713.500000,711.492310,61345
2016-05-10,715.000000,725.000000,710.849976,721.500000,719.469788,94061
2016-05-11,722.000000,736.599976,715.700012,731.150024,729.092651,237532
2016-05-12,742.000000,744.000000,721.500000,726.599976,724.555420,142960
2016-05-13,727.000000,727.700012,707.150024,708.900024,706.905334,93549
2016-05-16,708.900024,720.000000,703.250000,718.000000,715.979675,88626
2016-05-17,720.000000,724.450012,707.599976,709.500000,707.503601,184592
2016-05-18,715.000000,715.000000,701.000000,709.349976,707.353943,64054
2016-05-19,709.000000,710.700012,702.000000,705.900024,703.913696,79985
2016-05-20,706.000000,710.549988,700.500000,701.799988,699.825256,36135
2016-05-23,705.000000,710.400024,700.000000,704.200012,702.218445,55322
2016-05-24,701.000000,705.000000,692.400024,699.849976,697.880676,65030
2016-05-25,704.250000,715.799988,700.400024,714.250000,712.240173,1009447
2016-05-26,715.000000,738.349976,714.849976,727.849976,725.801941,184390
2016-05-27,733.000000,744.400024,732.900024,742.250000,740.161377,71834
2016-05-30,745.250000,754.900024,739.299988,743.049988,740.959167,62162
2016-05-31,741.099976,749.849976,739.950012,746.700012,744.598877,58315
2016-06-01,750.000000,750.000000,740.299988,745.299988,743.202881,58728
2016-06-02,743.500000,750.700012,736.349976,745.750000,743.651550,51602
2016-06-03,751.000000,772.250000,745.349976,769.349976,767.185120,212041
2016-06-06,772.000000,775.250000,762.750000,765.200012,763.046814,54898
2016-06-07,771.000000,778.000000,761.650024,770.400024,768.232178,90478
2016-06-08,770.000000,770.000000,755.400024,759.099976,756.963989,129286
2016-06-09,760.049988,760.549988,750.750000,753.500000,751.379700,66018
2016-06-10,754.049988,757.700012,743.700012,750.150024,748.039185,197401
2016-06-13,749.799988,757.549988,745.000000,756.299988,754.171875,41097
2016-06-14,757.200012,757.200012,747.250000,747.549988,745.446533,376957
2016-06-15,755.200012,766.000000,753.049988,763.349976,761.202026,102842
2016-06-16,765.099976,765.099976,746.000000,751.950012,749.834106,144995
2016-06-17,754.250000,760.500000,746.750000,749.950012,747.839783,166339
2016-06-20,743.900024,755.900024,740.000000,750.549988,748.437988,1578586
2016-06-21,748.000000,752.900024,743.400024,746.049988,743.950745,42662
2016-06-22,744.099976,750.750000,734.099976,739.450012,737.369324,46606
2016-06-23,741.500000,749.400024,738.150024,746.299988,744.200012,47547
2016-06-24,734.000000,735.750000,710.750000,732.000000,729.940247,171500
2016-06-27,730.000000,743.799988,728.750000,738.700012,736.621399,97950
2016-06-28,740.700012,747.400024,738.000000,743.400024,741.308167,30164
2016-06-29,744.000000,754.250000,743.150024,752.299988,750.183105,112556
2016-06-30,755.000000,765.950012,754.500000,763.099976,760.952698,129313
2016-07-01,764.000000,766.200012,751.000000,754.250000,752.127625,70966
2016-07-04,755.000000,756.099976,742.950012,744.650024,742.554626,81046
2016-07-05,744.799988,747.500000,738.849976,740.299988,738.216980,65521
2016-07-07,741.200012,750.150024,739.000000,744.349976,742.255554,53247
2016-07-08,740.000000,747.500000,738.150024,743.950012,741.856628,86850
2016-07-11,749.900024,763.000000,749.900024,760.950012,758.808777,107743
2016-07-12,766.000000,770.000000,758.400024,763.599976,761.451233,94237
2016-07-13,764.000000,775.000000,760.349976,774.000000,771.822021,103150
2016-07-14,775.500000,784.700012,772.000000,780.450012,778.756958,101102
2016-07-15,780.250000,781.150024,767.650024,772.299988,770.624634,59409
2016-07-18,776.150024,782.450012,769.599976,776.450012,774.765686,74292
2016-07-19,780.950012,781.250000,770.000000,777.500000,775.813416,41028
2016-07-20,781.000000,784.500000,778.549988,782.000000,780.303589,62251
2016-07-21,787.000000,790.000000,759.000000,760.799988,759.149597,295714
2016-07-22,765.000000,765.000000,753.200012,760.099976,758.451111,49762
2016-07-25,759.000000,773.000000,750.000000,764.950012,763.290588,87758
2016-07-26,770.000000,770.000000,744.750000,749.549988,747.924011,106243
2016-07-27,752.349976,759.650024,746.000000,753.849976,752.214661,51824
2016-07-28,756.000000,758.849976,745.599976,749.099976,747.474976,63299
2016-07-29,751.049988,764.799988,749.299988,761.849976,760.197327,57886
2016-08-01,761.849976,768.799988,749.000000,754.049988,752.414246,154784
2016-08-02,755.000000,762.750000,748.450012,757.150024,755.507568,1086948
2016-08-03,759.150024,764.000000,754.000000,755.849976,754.210327,214691
2016-08-04,753.500000,764.500000,751.000000,756.400024,754.759216,747980
2016-08-05,761.000000,774.799988,756.400024,772.549988,770.874084,1446921
2016-08-08,775.299988,781.299988,766.849976,770.099976,768.429443,65903
2016-08-09,773.099976,773.099976,760.599976,764.799988,763.140991,66353
2016-08-10,767.000000,768.200012,759.000000,760.700012,759.049866,45815
2016-08-11,761.549988,768.950012,759.849976,764.049988,762.392578,919965
2016-08-12,770.799988,772.000000,751.250000,762.200012,760.546570,54753
2016-08-16,762.000000,776.000000,762.000000,772.000000,770.325317,51065
2016-08-17,768.200012,769.000000,760.849976,764.049988,762.392578,242669
2016-08-18,764.049988,784.799988,764.049988,782.200012,780.503174,319966
2016-08-19,784.000000,786.400024,773.549988,776.250000,774.566101,49719
2016-08-22,777.000000,781.000000,769.000000,771.799988,770.125793,102259
2016-08-23,772.049988,781.200012,770.849976,777.349976,775.663696,57007
2016-08-24,781.000000,781.700012,772.099976,776.849976,775.164734,46324
2016-08-25,778.650024,783.299988,772.799988,780.799988,779.106262,35242
2016-08-26,780.000000,788.750000,772.950012,781.450012,779.754822,50856
2016-08-29,777.250000,788.000000,777.250000,780.549988,778.856750,29716
2016-08-30,780.000000,787.500000,780.000000,785.549988,783.845947,41531
2016-08-31,797.150024,815.000000,791.000000,806.700012,804.950012,195982
2016-09-01,811.000000,817.500000,807.299988,811.000000,809.240662,99481
2016-09-02,810.000000,815.000000,808.500000,812.900024,811.136658,61620
2016-09-06,813.000000,821.200012,813.000000,817.950012,816.175659,53885
2016-09-07,816.000000,823.200012,802.549988,803.750000,802.006409,56150
2016-09-08,803.599976,822.400024,801.000000,819.349976,817.572510,110728
2016-09-09,820.000000,825.599976,808.299988,818.650024,816.874146,96599
2016-09-12,810.000000,815.000000,800.000000,813.150024,811.386108,250003
2016-09-14,813.900024,819.500000,803.250000,806.049988,804.301453,131436
2016-09-15,809.299988,811.250000,803.250000,807.250000,805.498840,67859
2016-09-16,809.000000,819.799988,805.650024,807.950012,806.197327,37064
2016-09-19,805.000000,810.150024,799.299988,802.150024,800.409912,41994
2016-09-20,803.000000,803.000000,791.650024,793.500000,791.778687,49734
2016-09-21,791.650024,794.299988,786.799988,788.349976,786.639771,27381
2016-09-22,798.200012,801.000000,792.000000,795.000000,793.275391,53298
2016-09-23,795.099976,803.049988,792.000000,795.049988,793.325317,425877
2016-09-26,795.049988,795.349976,783.000000,787.849976,786.140808,25393
2016-09-27,790.500000,798.950012,782.750000,783.849976,782.149597,64634
2016-09-28,783.650024,789.400024,779.049988,782.799988,781.101868,37755
2016-09-29,785.250000,799.900024,768.549988,772.450012,770.774292,398105
2016-09-30,772.450012,783.400024,765.000000,778.750000,777.060669,71186
2016-10-03,788.849976,793.200012,784.000000,787.599976,785.891479,116804
2016-10-04,776.200012,796.200012,776.200012,791.650024,789.932678,70791
2016-10-05,794.500000,794.500000,780.099976,781.700012,780.004333,31498
2016-10-06,783.549988,790.500000,778.000000,782.349976,780.652832,56858
2016-10-07,782.349976,784.950012,776.450012,780.099976,778.407715,176767
2016-10-10,782.000000,785.000000,778.950012,780.200012,778.507507,16893
2016-10-13,783.799988,783.799988,766.750000,771.150024,769.477234,266755
2016-10-14,775.200012,783.000000,750.000000,781.299988,779.605164,52227
2016-10-17,779.650024,779.650024,765.000000,767.849976,766.184387,33263
2016-10-18,770.000000,782.000000,770.000000,777.200012,775.514038,69083
2016-10-19,778.150024,784.950012,772.000000,774.049988,772.370850,58546
2016-10-20,778.049988,783.000000,769.200012,771.549988,769.876343,50097
2016-10-21,771.799988,782.700012,769.500000,780.950012,779.255859,40703
2016-10-24,783.000000,788.950012,778.400024,787.450012,785.741882,37501
2016-10-25,790.000000,793.650024,781.000000,784.900024,783.197327,98134
2016-10-26,785.000000,821.099976,780.250000,810.900024,809.140930,184538
2016-10-27,810.000000,812.000000,801.000000,806.750000,805.000000,58840
2016-10-28,801.000000,819.400024,801.000000,816.349976,814.579041,99515
2016-11-01,820.000000,820.000000,804.000000,805.900024,804.151794,46381
2016-11-02,801.000000,806.000000,797.500000,803.500000,801.757019,30531
2016-11-03,801.299988,810.900024,798.450012,805.500000,803.752625,52343
2016-11-04,806.000000,811.599976,789.799988,799.450012,797.715820,65428
2016-11-07,805.750000,807.450012,800.000000,801.549988,799.811218,61085
2016-11-08,800.000000,815.000000,795.349976,810.950012,809.190918,49884
2016-11-09,800.000000,830.000000,762.099976,823.849976,822.062805,355804
2016-11-10,828.000000,833.400024,813.349976,820.000000,818.221191,160414
2016-11-11,812.500000,825.549988,808.000000,814.450012,812.683228,357679
2016-11-15,836.000000,836.000000,784.400024,788.349976,786.639771,107456
2016-11-16,798.000000,798.000000,766.549988,768.950012,767.281921,312312
2016-11-17,771.000000,780.299988,769.750000,775.650024,773.967407,148512
2016-11-18,779.099976,783.400024,773.900024,779.299988,777.609497,256378
2016-11-21,778.250000,779.799988,753.900024,762.500000,760.845886,50335
2016-11-22,765.000000,772.000000,761.549988,769.049988,767.381653,560986
2016-11-23,773.000000,773.000000,761.200012,764.150024,762.492310,35941
2016-11-24,761.049988,761.049988,740.000000,743.349976,741.737427,267221
2016-11-25,763.000000,763.000000,743.549988,749.750000,748.123596,68553
2016-11-28,748.799988,753.500000,737.450012,750.049988,748.422852,467659
2016-11-29,750.000000,762.750000,741.000000,743.849976,742.236389,38800
2016-11-30,762.000000,762.000000,740.299988,756.200012,754.559570,73063
2016-12-01,758.000000,758.000000,742.000000,744.400024,742.785156,41533
2016-12-02,742.000000,742.000000,720.000000,723.349976,721.780823,521812
2016-12-05,725.000000,732.900024,723.250000,727.950012,726.370911,81089
2016-12-06,732.700012,737.500000,730.750000,734.500000,732.906677,55565
2016-12-07,734.000000,739.349976,726.400024,732.700012,731.110535,142645
2016-12-08,736.500000,751.400024,736.450012,748.900024,747.275513,57839
2016-12-09,740.000000,752.500000,740.000000,745.150024,743.533569,32193
2016-12-12,741.099976,745.299988,728.799988,729.950012,728.366577,25028
2016-12-13,727.200012,735.750000,724.099976,730.450012,728.865479,81179
2016-12-14,731.000000,731.000000,723.750000,726.250000,724.674561,22695
2016-12-15,722.000000,734.200012,716.700012,723.900024,722.329712,35544
2016-12-16,726.000000,726.799988,717.200012,720.500000,718.937073,280600
2016-12-19,721.750000,721.750000,716.000000,719.549988,717.989075,331562
2016-12-20,719.549988,722.000000,717.000000,717.950012,716.392517,447019
2016-12-21,716.900024,725.000000,716.900024,719.750000,718.188660,38943
2016-12-22,716.500000,716.650024,711.500000,712.750000,711.203918,20954
2016-12-23,705.000000,715.049988,703.950012,713.299988,711.752625,29146
2016-12-26,709.650024,713.000000,704.000000,709.700012,708.160461,24929
2016-12-27,702.000000,714.400024,702.000000,711.750000,710.206055,341992
2016-12-28,715.000000,718.750000,709.950012,712.400024,710.854614,52455
2016-12-29,713.000000,714.950012,709.349976,713.150024,711.602966,47729
2016-12-30,734.000000,734.000000,714.750000,719.049988,717.490173,29504
2017-01-02,719.049988,720.049988,708.150024,714.049988,712.501038,320397
2017-01-03,714.000000,717.799988,707.200012,710.900024,709.357849,51774
2017-01-04,710.900024,710.900024,692.400024,694.900024,693.392639,97698
2017-01-05,702.000000,702.250000,696.099976,698.650024,697.134399,55120
2017-01-06,696.650024,717.299988,696.599976,715.500000,713.947876,234326
2017-01-09,718.500000,724.000000,706.250000,710.049988,708.509644,71788
2017-01-10,710.049988,715.150024,710.000000,711.750000,710.206055,48214
2017-01-11,711.700012,734.299988,709.599976,726.400024,724.824341,163716
2017-01-12,731.049988,732.000000,723.099976,724.900024,723.327515,88011
2017-01-13,728.500000,735.000000,725.000000,727.500000,725.921814,49366
2017-01-16,728.000000,736.000000,723.099976,731.400024,729.813416,47119
2017-01-17,732.049988,735.250000,723.549988,726.150024,724.574829,50293
2017-01-18,732.000000,740.950012,726.049988,732.200012,730.611633,58334
2017-01-19,730.000000,736.599976,727.450012,728.799988,727.219055,24886
2017-01-20,728.750000,732.700012,718.500000,722.900024,721.331848,39917
2017-01-23,727.000000,739.299988,725.000000,730.849976,729.264587,294455
2017-01-24,733.200012,745.450012,733.200012,742.849976,741.238525,4499327
2017-01-25,745.000000,800.250000,745.000000,794.650024,792.926208,503043
2017-01-27,795.450012,802.500000,780.750000,785.349976,783.646301,191940
2017-01-30,785.349976,789.849976,760.000000,773.349976,771.672363,108875
2017-01-31,777.000000,780.000000,763.799988,772.549988,770.874084,266572
2017-02-01,780.400024,782.000000,739.150024,775.599976,773.917480,319483
2017-02-02,798.000000,798.000000,765.750000,770.549988,768.878479,640436
2017-02-03,772.000000,776.549988,761.700012,766.349976,764.687561,90523
2017-02-06,777.000000,777.000000,766.000000,767.349976,765.685425,69974
2017-02-07,772.000000,785.000000,766.000000,774.000000,772.320923,337407
2017-02-08,775.099976,776.549988,762.000000,767.650024,765.984741,189659
2017-02-09,775.000000,779.450012,765.650024,770.299988,768.628967,77325
2017-02-10,777.000000,785.700012,772.700012,778.250000,776.561768,87801
2017-02-13,781.250000,795.000000,780.099976,791.349976,789.633362,139524
2017-02-14,794.900024,795.250000,786.000000,790.400024,788.685425,295780
2017-02-15,790.000000,795.700012,782.000000,784.450012,782.748291,85897
2017-02-16,784.200012,798.299988,780.299988,792.200012,790.481506,319957
2017-02-17,802.549988,810.400024,790.549988,796.200012,794.472839,155651
2017-02-20,800.000000,804.000000,795.000000,797.349976,795.620300,56308
2017-02-21,798.000000,800.700012,792.049988,797.000000,795.271118,35430
2017-02-22,799.250000,804.250000,794.000000,795.599976,793.874084,45949
2017-02-23,790.000000,812.000000,790.000000,808.849976,807.095337,88154
2017-02-27,803.000000,812.700012,795.250000,800.200012,798.464172,140731
2017-02-28,800.000000,808.049988,799.000000,801.000000,799.262451,33438
2017-03-01,804.599976,827.650024,802.799988,825.099976,823.310120,235035
2017-03-02,828.000000,828.250000,812.549988,815.650024,813.880554,90884
2017-03-03,818.000000,818.000000,803.200012,809.000000,807.245056,20393
2017-03-06,812.000000,822.750000,812.000000,818.349976,816.574768,564970
2017-03-07,818.000000,821.000000,814.349976,817.299988,815.527039,48490
2017-03-08,821.250000,839.750000,820.049988,824.500000,822.711426,27869383
2017-03-09,822.000000,828.000000,820.549988,824.900024,823.110596,468127
2017-03-10,833.049988,838.950012,825.349976,827.900024,826.104126,639704
2017-03-14,837.000000,851.200012,832.049988,835.349976,833.537842,300198
2017-03-15,837.000000,847.500000,835.700012,842.549988,840.722290,60966
2017-03-16,852.900024,856.450012,849.150024,851.849976,850.002075,169040
2017-03-17,852.000000,852.000000,842.799988,848.049988,846.210327,34409
2017-03-20,852.000000,861.799988,848.200012,854.200012,852.346985,123330
2017-03-21,854.000000,861.299988,850.849976,859.650024,857.785217,46439
2017-03-22,856.000000,865.000000,849.599976,863.299988,861.427246,70514
2017-03-23,863.000000,873.099976,863.000000,870.200012,868.312317,996576
2017-03-24,867.099976,885.000000,864.000000,878.500000,876.594299,217367
2017-03-27,878.500000,878.500000,859.150024,870.750000,868.861084,61750
2017-03-28,879.000000,880.000000,857.750000,859.849976,857.984680,1735937
